id,day,shift,worker_id,preference,requirements,assigned,singleWorkerFitness,finalWorkerPenalty,finalFitnness
631,20,1,5,1,7,1,540,1100,5020
632,20,1,6,0,7,0,600,1100,5020
633,20,1,7,1,7,1,650,1100,5020
634,20,1,8,1,7,0,560,1100,5020
635,20,1,9,1,7,1,540,1100,5020
636,20,1,10,1,7,0,500,1100,5020
637,20,1,11,1,7,1,590,1100,5020
638,20,2,1,1,8,0,500,1100,5020
639,20,2,2,1,8,1,580,1100,5020
640,20,2,3,1,8,1,540,1100,5020
641,20,2,4,1,8,1,520,1100,5020
642,20,2,5,0,8,0,540,1100,5020
643,20,2,6,1,8,1,600,1100,5020
644,20,2,7,0,8,0,650,1100,5020
645,20,2,8,0,8,0,560,1100,5020
646,20,2,9,0,8,1,540,1100,5020
647,20,2,10,0,8,0,500,1100,5020
648,20,2,11,1,8,1,590,1100,5020
649,20,3,1,0,5,0,500,1100,5020
650,20,3,2,0,5,1,580,1100,5020
651,20,3,3,0,5,1,540,1100,5020
652,20,3,4,0,5,0,520,1100,5020
653,20,3,5,0,5,1,540,1100,5020
654,20,3,6,1,5,0,600,1100,5020
655,20,3,7,1,5,0,650,1100,5020
656,20,3,8,0,5,1,560,1100,5020
657,20,3,9,0,5,1,540,1100,5020
658,20,3,10,1,5,0,500,1100,5020
659,20,3,11,0,5,0,590,1100,5020
660,21,1,1,0,5,0,500,1100,5020
661,21,1,2,0,5,0,580,1100,5020
662,21,1,3,0,5,1,540,1100,5020
663,21,1,4,0,5,0,520,1100,5020
664,21,1,5,0,5,0,540,1100,5020
665,21,1,6,1,5,0,600,1100,5020
666,21,1,7,0,5,1,650,1100,5020
667,21,1,8,1,5,1,560,1100,5020
668,21,1,9,1,5,1,540,1100,5020
669,21,1,10,0,5,0,500,1100,5020
670,21,1,11,1,5,1,590,1100,5020
671,21,2,1,1,5,1,500,1100,5020
672,21,2,2,1,5,0,580,1100,5020
673,21,2,3,0,5,1,540,1100,5020
674,21,2,4,0,5,0,520,1100,5020
675,21,2,5,1,5,1,540,1100,5020
676,21,2,6,0,5,0,600,1100,5020
677,21,2,7,1,5,1,650,1100,5020
678,21,2,8,1,5,0,560,1100,5020
679,21,2,9,0,5,0,540,1100,5020
680,21,2,10,1,5,1,500,1100,5020
681,21,2,11,0,5,0,590,1100,5020
682,21,3,1,1,6,1,500,1100,5020
683,21,3,2,0,6,0,580,1100,5020
684,21,3,3,0,6,0,540,1100,5020
685,21,3,4,0,6,0,520,1100,5020
686,21,3,5,0,6,1,540,1100,5020
687,21,3,6,0,6,1,600,1100,5020
688,21,3,7,1,6,1,650,1100,5020
689,21,3,8,0,6,0,560,1100,5020
690,21,3,9,0,6,0,540,1100,5020
691,21,3,10,1,6,1,500,1100,5020
692,21,3,11,1,6,1,590,1100,5020
693,22,1,1,1,5,1,500,1100,5020
694,22,1,2,1,5,1,580,1100,5020
695,22,1,3,1,5,0,540,1100,5020
696,22,1,4,0,5,1,520,1100,5020
697,22,1,5,0,5,0,540,1100,5020
698,22,1,6,0,5,0,600,1100,5020
699,22,1,7,1,5,1,650,1100,5020
700,22,1,8,1,5,0,560,1100,5020
701,22,1,9,1,5,0,540,1100,5020
702,22,1,10,1,5,1,500,1100,5020
703,22,1,11,1,5,0,590,1100,5020
704,22,2,1,0,8,1,500,1100,5020
705,22,2,2,1,8,0,580,1100,5020
706,22,2,3,0,8,0,540,1100,5020
707,22,2,4,1,8,1,520,1100,5020
708,22,2,5,1,8,1,540,1100,5020
709,22,2,6,1,8,1,600,1100,5020
710,22,2,7,1,8,1,650,1100,5020
711,22,2,8,1,8,1,560,1100,5020
712,22,2,9,0,8,1,540,1100,5020
713,22,2,10,1,8,1,500,1100,5020
714,22,2,11,0,8,0,590,1100,5020
715,22,3,1,1,9,1,500,1100,5020
716,22,3,2,0,9,0,580,1100,5020
717,22,3,3,0,9,1,540,1100,5020
718,22,3,4,1,9,1,520,1100,5020
719,22,3,5,0,9,1,540,1100,5020
720,22,3,6,0,9,0,600,1100,5020
721,22,3,7,1,9,1,650,1100,5020
722,22,3,8,1,9,1,560,1100,5020
723,22,3,9,1,9,1,540,1100,5020
724,22,3,10,1,9,1,500,1100,5020
725,22,3,11,0,9,1,590,1100,5020
726,23,1,1,1,7,1,500,1100,5020
727,23,1,2,1,7,0,580,1100,5020
728,23,1,3,1,7,0,540,1100,5020
729,23,1,4,0,7,1,520,1100,5020
730,23,1,5,1,7,1,540,1100,5020
731,23,1,6,1,7,0,600,1100,5020
732,23,1,7,0,7,1,650,1100,5020
733,23,1,8,1,7,1,560,1100,5020
734,23,1,9,0,7,0,540,1100,5020
735,23,1,10,1,7,1,500,1100,5020
736,23,1,11,1,7,1,590,1100,5020
737,23,2,1,0,10,1,500,1100,5020
738,23,2,2,1,10,0,580,1100,5020
739,23,2,3,0,10,1,540,1100,5020
740,23,2,4,0,10,1,520,1100,5020
741,23,2,5,0,10,1,540,1100,5020
742,23,2,6,1,10,1,600,1100,5020
743,23,2,7,1,10,1,650,1100,5020
744,23,2,8,0,10,1,560,1100,5020
745,23,2,9,0,10,1,540,1100,5020
746,23,2,10,0,10,0,500,1100,5020
747,23,2,11,1,10,1,590,1100,5020
748,23,3,1,0,9,1,500,1100,5020
749,23,3,2,1,9,1,580,1100,5020
750,23,3,3,1,9,1,540,1100,5020
751,23,3,4,1,9,1,520,1100,5020
752,23,3,5,0,9,1,540,1100,5020
753,23,3,6,0,9,1,600,1100,5020
754,23,3,7,1,9,1,650,1100,5020
755,23,3,8,0,9,0,560,1100,5020
756,23,3,9,0,9,0,540,1100,5020
757,23,3,10,0,9,1,500,1100,5020
758,23,3,11,1,9,1,590,1100,5020
759,24,1,1,0,9,1,500,1100,5020
760,24,1,2,1,9,1,580,1100,5020
761,24,1,3,0,9,0,540,1100,5020
762,24,1,4,0,9,0,520,1100,5020
763,24,1,5,1,9,1,540,1100,5020
764,24,1,6,0,9,1,600,1100,5020
765,24,1,7,0,9,0,650,1100,5020
766,24,1,8,1,9,1,560,1100,5020
767,24,1,9,1,9,1,540,1100,5020
768,24,1,10,0,9,1,500,1100,5020
769,24,1,11,0,9,1,590,1100,5020
770,24,2,1,1,5,0,500,1100,5020
771,24,2,2,1,5,0,580,1100,5020
772,24,2,3,0,5,0,540,1100,5020
773,24,2,4,0,5,0,520,1100,5020
774,24,2,5,0,5,0,540,1100,5020
775,24,2,6,1,5,1,600,1100,5020
776,24,2,7,1,5,0,650,1100,5020
777,24,2,8,1,5,1,560,1100,5020
778,24,2,9,1,5,1,540,1100,5020
779,24,2,10,1,5,1,500,1100,5020
780,24,2,11,0,5,1,590,1100,5020
781,24,3,1,0,7,0,500,1100,5020
782,24,3,2,0,7,0,580,1100,5020
783,24,3,3,0,7,1,540,1100,5020
784,24,3,4,1,7,0,520,1100,5020
785,24,3,5,0,7,1,540,1100,5020
786,24,3,6,0,7,1,600,1100,5020
787,24,3,7,1,7,1,650,1100,5020
788,24,3,8,0,7,1,560,1100,5020
789,24,3,9,0,7,0,540,1100,5020
790,24,3,10,0,7,1,500,1100,5020
791,24,3,11,1,7,1,590,1100,5020
792,25,1,1,0,7,0,500,1100,5020
793,25,1,2,0,7,0,580,1100,5020
794,25,1,3,1,7,1,540,1100,5020
795,25,1,4,0,7,0,520,1100,5020
796,25,1,5,1,7,1,540,1100,5020
797,25,1,6,0,7,1,600,1100,5020
798,25,1,7,1,7,0,650,1100,5020
799,25,1,8,1,7,1,560,1100,5020
800,25,1,9,1,7,1,540,1100,5020
801,25,1,10,1,7,0,500,1100,5020
802,25,1,11,1,7,1,590,1100,5020
803,25,2,1,1,10,1,500,1100,5020
804,25,2,2,1,10,1,580,1100,5020
805,25,2,3,0,10,0,540,1100,5020
806,25,2,4,0,10,1,520,1100,5020
807,25,2,5,0,10,1,540,1100,5020
808,25,2,6,1,10,1,600,1100,5020
809,25,2,7,1,10,1,650,1100,5020
810,25,2,8,1,10,1,560,1100,5020
811,25,2,9,0,10,1,540,1100,5020
812,25,2,10,1,10,1,500,1100,5020
813,25,2,11,1,10,1,590,1100,5020
814,25,3,1,1,10,1,500,1100,5020
815,25,3,2,0,10,1,580,1100,5020
816,25,3,3,0,10,0,540,1100,5020
817,25,3,4,1,10,1,520,1100,5020
818,25,3,5,1,10,1,540,1100,5020
819,25,3,6,1,10,1,600,1100,5020
820,25,3,7,1,10,1,650,1100,5020
821,25,3,8,1,10,1,560,1100,5020
822,25,3,9,1,10,1,540,1100,5020
823,25,3,10,1,10,1,500,1100,5020
824,25,3,11,0,10,1,590,1100,5020
825,26,1,1,1,5,0,500,1100,5020
826,26,1,2,0,5,0,580,1100,5020
827,26,1,3,1,5,0,540,1100,5020
828,26,1,4,1,5,0,520,1100,5020
829,26,1,5,1,5,1,540,1100,5020
830,26,1,6,0,5,1,600,1100,5020
831,26,1,7,1,5,1,650,1100,5020
832,26,1,8,1,5,0,560,1100,5020
833,26,1,9,0,5,0,540,1100,5020
834,26,1,10,1,5,0,500,1100,5020
835,26,1,11,0,5,1,590,1100,5020
836,26,2,1,0,8,1,500,1100,5020
837,26,2,2,0,8,0,580,1100,5020
838,26,2,3,1,8,0,540,1100,5020
839,26,2,4,0,8,0,520,1100,5020
840,26,2,5,0,8,1,540,1100,5020
841,26,2,6,0,8,1,600,1100,5020
842,26,2,7,1,8,1,650,1100,5020
843,26,2,8,1,8,1,560,1100,5020
844,26,2,9,0,8,1,540,1100,5020
845,26,2,10,0,8,1,500,1100,5020
846,26,2,11,1,8,1,590,1100,5020
847,26,3,1,1,5,1,500,1100,5020
848,26,3,2,0,5,0,580,1100,5020
849,26,3,3,0,5,0,540,1100,5020
850,26,3,4,1,5,0,520,1100,5020
851,26,3,5,1,5,1,540,1100,5020
852,26,3,6,0,5,1,600,1100,5020
853,26,3,7,0,5,0,650,1100,5020
854,26,3,8,1,5,1,560,1100,5020
855,26,3,9,0,5,0,540,1100,5020
856,26,3,10,0,5,1,500,1100,5020
857,26,3,11,0,5,0,590,1100,5020
858,27,1,1,1,5,1,500,1100,5020
859,27,1,2,1,5,0,580,1100,5020
860,27,1,3,0,5,0,540,1100,5020
861,27,1,4,1,5,0,520,1100,5020
862,27,1,5,0,5,0,540,1100,5020
863,27,1,6,1,5,1,600,1100,5020
864,27,1,7,1,5,1,650,1100,5020
865,27,1,8,0,5,0,560,1100,5020
866,27,1,9,1,5,1,540,1100,5020
867,27,1,10,0,5,1,500,1100,5020
868,27,1,11,0,5,0,590,1100,5020
869,27,2,1,0,7,0,500,1100,5020
870,27,2,2,1,7,1,580,1100,5020
871,27,2,3,0,7,1,540,1100,5020
872,27,2,4,0,7,1,520,1100,5020
873,27,2,5,1,7,1,540,1100,5020
874,27,2,6,1,7,1,600,1100,5020
875,27,2,7,0,7,1,650,1100,5020
876,27,2,8,1,7,0,560,1100,5020
877,27,2,9,1,7,1,540,1100,5020
878,27,2,10,1,7,0,500,1100,5020
879,27,2,11,0,7,0,590,1100,5020
880,27,3,1,0,8,1,500,1100,5020
881,27,3,2,1,8,1,580,1100,5020
882,27,3,3,1,8,1,540,1100,5020
883,27,3,4,0,8,0,520,1100,5020
884,27,3,5,0,8,1,540,1100,5020
885,27,3,6,1,8,1,600,1100,5020
886,27,3,7,0,8,1,650,1100,5020
887,27,3,8,1,8,0,560,1100,5020
888,27,3,9,1,8,1,540,1100,5020
889,27,3,10,1,8,1,500,1100,5020
890,27,3,11,0,8,0,590,1100,5020
891,28,1,1,0,10,1,500,1100,5020
892,28,1,2,0,10,1,580,1100,5020
893,28,1,3,1,10,1,540,1100,5020
894,28,1,4,1,10,1,520,1100,5020
895,28,1,5,0,10,1,540,1100,5020
896,28,1,6,1,10,1,600,1100,5020
897,28,1,7,1,10,1,650,1100,5020
898,28,1,8,1,10,1,560,1100,5020
899,28,1,9,1,10,0,540,1100,5020
900,28,1,10,0,10,1,500,1100,5020
901,28,1,11,1,10,1,590,1100,5020
902,28,2,1,1,7,1,500,1100,5020
903,28,2,2,0,7,1,580,1100,5020
904,28,2,3,0,7,1,540,1100,5020
905,28,2,4,1,7,0,520,1100,5020
906,28,2,5,1,7,0,540,1100,5020
907,28,2,6,0,7,0,600,1100,5020
908,28,2,7,1,7,1,650,1100,5020
909,28,2,8,1,7,0,560,1100,5020
910,28,2,9,1,7,1,540,1100,5020
911,28,2,10,1,7,1,500,1100,5020
912,28,2,11,1,7,1,590,1100,5020
913,28,3,1,1,5,0,500,1100,5020
914,28,3,2,0,5,1,580,1100,5020
915,28,3,3,1,5,0,540,1100,5020
916,28,3,4,1,5,1,520,1100,5020
917,28,3,5,0,5,0,540,1100,5020
918,28,3,6,0,5,0,600,1100,5020
919,28,3,7,1,5,0,650,1100,5020
920,28,3,8,1,5,1,560,1100,5020
921,28,3,9,0,5,0,540,1100,5020
922,28,3,10,1,5,1,500,1100,5020
923,28,3,11,1,5,1,590,1100,5020
924,29,1,1,0,5,0,500,1100,5020
925,29,1,2,0,5,1,580,1100,5020
926,29,1,3,1,5,0,540,1100,5020
927,29,1,4,0,5,0,520,1100,5020
928,29,1,5,0,5,0,540,1100,5020
929,29,1,6,1,5,1,600,1100,5020
930,29,1,7,0,5,0,650,1100,5020
931,29,1,8,0,5,0,560,1100,5020
932,29,1,9,1,5,1,540,1100,5020
933,29,1,10,1,5,1,500,1100,5020
934,29,1,11,0,5,0,590,1100,5020
935,29,2,1,1,8,1,500,1100,5020
936,29,2,2,1,8,1,580,1100,5020
937,29,2,3,0,8,0,540,1100,5020
938,29,2,4,0,8,1,520,1100,5020
939,29,2,5,1,8,1,540,1100,5020
940,29,2,6,1,8,1,600,1100,5020
941,29,2,7,0,8,0,650,1100,5020
942,29,2,8,0,8,1,560,1100,5020
943,29,2,9,0,8,1,540,1100,5020
944,29,2,10,0,8,0,500,1100,5020
945,29,2,11,0,8,1,590,1100,5020
946,29,3,1,1,9,1,500,1100,5020
947,29,3,2,0,9,1,580,1100,5020
948,29,3,3,0,9,1,540,1100,5020
949,29,3,4,0,9,0,520,1100,5020
950,29,3,5,1,9,1,540,1100,5020
951,29,3,6,0,9,1,600,1100,5020
952,29,3,7,0,9,1,650,1100,5020
953,29,3,8,1,9,1,560,1100,5020
954,29,3,9,1,9,0,540,1100,5020
955,29,3,10,0,9,1,500,1100,5020
956,29,3,11,1,9,1,590,1100,5020
957,30,1,1,1,10,1,500,1100,5020
958,30,1,2,0,10,0,580,1100,5020
959,30,1,3,1,10,1,540,1100,5020
960,30,1,4,1,10,1,520,1100,5020
961,30,1,5,1,10,1,540,1100,5020
962,30,1,6,1,10,1,600,1100,5020
963,30,1,7,1,10,1,650,1100,5020
964,30,1,8,1,10,1,560,1100,5020
965,30,1,9,1,10,1,540,1100,5020
966,30,1,10,1,10,1,500,1100,5020
967,30,1,11,0,10,1,590,1100,5020
968,30,2,1,1,7,0,500,1100,5020
969,30,2,2,0,7,0,580,1100,5020
970,30,2,3,1,7,1,540,1100,5020
971,30,2,4,1,7,0,520,1100,5020
972,30,2,5,1,7,0,540,1100,5020
973,30,2,6,0,7,0,600,1100,5020
974,30,2,7,1,7,1,650,1100,5020
975,30,2,8,1,7,1,560,1100,5020
976,30,2,9,1,7,1,540,1100,5020
977,30,2,10,0,7,1,500,1100,5020
978,30,2,11,1,7,1,590,1100,5020
979,30,3,1,0,7,1,500,1100,5020
980,30,3,2,0,7,0,580,1100,5020
981,30,3,3,1,7,1,540,1100,5020
982,30,3,4,1,7,0,520,1100,5020
983,30,3,5,0,7,1,540,1100,5020
984,30,3,6,0,7,1,600,1100,5020
985,30,3,7,1,7,1,650,1100,5020
986,30,3,8,0,7,0,560,1100,5020
987,30,3,9,1,7,1,540,1100,5020
988,30,3,10,1,7,1,500,1100,5020
989,30,3,11,0,7,0,590,1100,5020
